DexNum,Name,AbilityTextDump
697,Tyrantrum,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/strongjaw.shtml""><b>Strong Jaw</b></a>: Increases the power of biting moves by 50% <br>
<b>Hidden Ability</b> <i>(Available through transfer)</i>: <br><a href=""/abilitydex/rockhead.shtml""><b>Rock Head</b></a>: Does not receive recoil damage from recoil-causing damages. </td>"
698,Amaura,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/refrigerate.shtml""><b>Refrigerate</b></a>: Increases the power of Normal-type moves by 20%. It then changes those moves to Ice-type. <br>
<b>Hidden Ability</b> <i>(Available through transfer)</i>: <br><a href=""/abilitydex/snowwarning.shtml""><b>Snow Warning</b></a>: Hailstorm blows when the Pokémon enters battle. As of X &amp; Y, this lasts 5 turns. </td>"
699,Aurorus,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/refrigerate.shtml""><b>Refrigerate</b></a>: Increases the power of Normal-type moves by 20%. It then changes those moves to Ice-type. <br>
<b>Hidden Ability</b> <i>(Available through transfer)</i>: <br><a href=""/abilitydex/snowwarning.shtml""><b>Snow Warning</b></a>: Hailstorm blows when the Pokémon enters battle. As of X &amp; Y, this lasts 5 turns. </td>"
700,Sylveon,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/cutecharm.shtml""><b>Cute Charm</b></a>: The opponent has a 30% chance of being induced with Attract when using an attack, that requires physical contact, against this Pokémon. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/pixilate.shtml""><b>Pixilate</b></a>: Increases the power of Normal-type moves by 20%. It then changes those moves to Fairy-type. </td>"
701,Hawlucha,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/limber.shtml""><b>Limber</b></a>: The Pokémon cannot be Paralysed while having this ability. <br>
<a href=""/abilitydex/unburden.shtml""><b>Unburden</b></a>: Speed is doubled once the held item is consumed. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/moldbreaker.shtml""><b>Mold Breaker</b></a>: The Pokémon's moves are not affected by foe’s abilities during battle </td>"
702,Dedenne,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/cheekpouch.shtml""><b>Cheek Pouch</b></a>: Restores HP as well when the Pokémon eats a Berry. <br>
<a href=""/abilitydex/pickup.shtml""><b>Pickup</b></a>: Has a 10% chance of finding and holding an item after battle. Will not work if this Pokémon is already holding an item. From Black &amp; White, it allows for the user to pick up the item of its opponent or ally if they used up the item in battle. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/plus.shtml""><b>Plus</b></a>: When battling with Plus or Minus, Special Attack increases by 50%. </td>"
703,Carbink,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/clearbody.shtml""><b>Clear Body</b></a>: Opponents’ moves which lower this Pokémon’s stats have no effect. However this Pokémon may lower its own stats with its own moves. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/sturdy.shtml""><b>Sturdy</b></a>: The Pokémon will remain with 1 HP if it was going to be knocked out by a move when at full Hit Points, and it is immune to One Hit KO moves. </td>"
704,Goomy,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/sapsipper.shtml""><b>Sap Sipper</b></a>: Attack is raised by one stage when the Pokémon is hit by a Grass-type move. User receives no damage from Grass-type attacks. <br>
<a href=""/abilitydex/hydration.shtml""><b>Hydration</b></a>: All status problems: Burn, Paralysis, Sleep, Frozen and Poison, are healed when raining. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/gooey.shtml""><b>Gooey</b></a>: Lowers the opponent's Speed by one stage when it makes physical contact. </td>"
705,Sliggoo,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/sapsipper.shtml""><b>Sap Sipper</b></a>: Attack is raised by one stage when the Pokémon is hit by a Grass-type move. User receives no damage from Grass-type attacks. <br>
<a href=""/abilitydex/hydration.shtml""><b>Hydration</b></a>: All status problems: Burn, Paralysis, Sleep, Frozen and Poison, are healed when raining. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/gooey.shtml""><b>Gooey</b></a>: Lowers the opponent's Speed by one stage when it makes physical contact. </td>"
706,Goodra,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/sapsipper.shtml""><b>Sap Sipper</b></a>: Attack is raised by one stage when the Pokémon is hit by a Grass-type move. User receives no damage from Grass-type attacks. <br>
<a href=""/abilitydex/hydration.shtml""><b>Hydration</b></a>: All status problems: Burn, Paralysis, Sleep, Frozen and Poison, are healed when raining. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/gooey.shtml""><b>Gooey</b></a>: Lowers the opponent's Speed by one stage when it makes physical contact. </td>"
707,Klefki,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/prankster.shtml""><b>Prankster</b></a>: Status category moves have their Speed Priority increased by 1. Moves increased by this that are used on Dark-type opponents will fail. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/magician.shtml""><b>Magician</b></a>: The Pokémon steals the held item of a Pokémon it hits with a move. </td>"
708,Phantump,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/naturalcure.shtml""><b>Natural Cure</b></a>: The Pokémon’s status (BURN, PARALYZE, SLEEP, POISON, FREEZE) is healed when withdrawn from battle. <br>
<a href=""/abilitydex/frisk.shtml""><b>Frisk</b></a>: Reveals the foe’s held item. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/harvest.shtml""><b>Harvest</b></a>: The Pokémon has a 50% chance of restoring a consumed berry. During sunshine, this chance increases to 100% </td>"
709,Trevenant,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/naturalcure.shtml""><b>Natural Cure</b></a>: The Pokémon’s status (BURN, PARALYZE, SLEEP, POISON, FREEZE) is healed when withdrawn from battle. <br>
<a href=""/abilitydex/frisk.shtml""><b>Frisk</b></a>: Reveals the foe’s held item. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/harvest.shtml""><b>Harvest</b></a>: The Pokémon has a 50% chance of restoring a consumed berry. During sunshine, this chance increases to 100% </td>"
710,Pumpkaboo,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/pickup.shtml""><b>Pickup</b></a>: Has a 10% chance of finding and holding an item after battle. Will not work if this Pokémon is already holding an item. From Black &amp; White, it allows for the user to pick up the item of its opponent or ally if they used up the item in battle. <br>
<a href=""/abilitydex/frisk.shtml""><b>Frisk</b></a>: Reveals the foe’s held item. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/insomnia.shtml""><b>Insomnia</b></a>: The Pokémon cannot be put to Sleep while having this ability. </td>"
711,Gourgeist,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/pickup.shtml""><b>Pickup</b></a>: Has a 10% chance of finding and holding an item after battle. Will not work if this Pokémon is already holding an item. From Black &amp; White, it allows for the user to pick up the item of its opponent or ally if they used up the item in battle. <br>
<a href=""/abilitydex/frisk.shtml""><b>Frisk</b></a>: Reveals the foe’s held item. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/insomnia.shtml""><b>Insomnia</b></a>: The Pokémon cannot be put to Sleep while having this ability. </td>"
712,Bergmite,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/owntempo.shtml""><b>Own Tempo</b></a>: The Pokémon cannot be Confused while having this ability. Blocks Intimidate <br>
<a href=""/abilitydex/icebody.shtml""><b>Ice Body</b></a>: HP is restored by 1/16th of maximum HP when its hailing. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/sturdy.shtml""><b>Sturdy</b></a>: The Pokémon will remain with 1 HP if it was going to be knocked out by a move when at full Hit Points, and it is immune to One Hit KO moves. </td>"
713,Avalugg,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/owntempo.shtml""><b>Own Tempo</b></a>: The Pokémon cannot be Confused while having this ability. Blocks Intimidate <br>
<a href=""/abilitydex/icebody.shtml""><b>Ice Body</b></a>: HP is restored by 1/16th of maximum HP when its hailing. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/sturdy.shtml""><b>Sturdy</b></a>: The Pokémon will remain with 1 HP if it was going to be knocked out by a move when at full Hit Points, and it is immune to One Hit KO moves. </td>"
714,Noibat,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/frisk.shtml""><b>Frisk</b></a>: Reveals the foe’s held item. <br>
<a href=""/abilitydex/infiltrator.shtml""><b>Infiltrator</b></a>: The protections and stat boosts caused by the moves Substitute, Reflect, Light Screen and Safeguard by the opponent are ignored. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/telepathy.shtml""><b>Telepathy</b></a>: Prevents damage from team-mates during Double and Triple battles </td>"
715,Noivern,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/frisk.shtml""><b>Frisk</b></a>: Reveals the foe’s held item. <br>
<a href=""/abilitydex/infiltrator.shtml""><b>Infiltrator</b></a>: The protections and stat boosts caused by the moves Substitute, Reflect, Light Screen and Safeguard by the opponent are ignored. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/telepathy.shtml""><b>Telepathy</b></a>: Prevents damage from team-mates during Double and Triple battles </td>"
716,Xerneas,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/fairyaura.shtml""><b>Fairy Aura</b></a>: Powers up every Pokémon in play's Fairy-type moves by 33.3% </td>"
717,Yveltal,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/darkaura.shtml""><b>Dark Aura</b></a>: Powers up every Pokémon in play's Dark-type moves by 33.3% </td>"
718,Zygarde,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/aurabreak.shtml""><b>Aura Break</b></a>: The effects of â€œAuraâ€ Abilities are reversed to lower the power of affected moves. <br>
<b>Other Ability</b>:<br><a href=""/abilitydex/powerconstruct.shtml""><b>Power Construct</b></a>: Other Cells gather to aid when its HP becomes half or less. Then the Pokémon changes its form to Complete Forme. </td>"
719,Diancie,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/clearbody.shtml""><b>Clear Body</b></a>: Opponents’ moves which lower this Pokémon’s stats have no effect. However this Pokémon may lower its own stats with its own moves. </td>"
720,Hoopa,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/magician.shtml""><b>Magician</b></a>: The Pokémon steals the held item of a Pokémon it hits with a move. </td>"
721,Volcanion,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/waterabsorb.shtml""><b>Water Absorb</b></a>: The Pokémon heals up to 1/4 of its maximum Hit Points when hit with Water-type moves. </td>"
722,Rowlet,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/overgrow.shtml""><b>Overgrow</b></a>: When HP is below 1/3rd its maximum, power of Grass-type moves is increased by 50%. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/longreach.shtml""><b>Long Reach</b></a>: The Pokémon uses its moves without making contact with the target. </td>"
723,Dartrix,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/overgrow.shtml""><b>Overgrow</b></a>: When HP is below 1/3rd its maximum, power of Grass-type moves is increased by 50%. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/longreach.shtml""><b>Long Reach</b></a>: The Pokémon uses its moves without making contact with the target. </td>"
724,Decidueye,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/overgrow.shtml""><b>Overgrow</b></a>: When HP is below 1/3rd its maximum, power of Grass-type moves is increased by 50%. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/longreach.shtml""><b>Long Reach</b></a>: The Pokémon uses its moves without making contact with the target. </td>"
725,Litten,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/blaze.shtml""><b>Blaze</b></a>: When HP is below 1/3rd its maximum, power of Fire-type moves is increased by 50%. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/intimidate.shtml""><b>Intimidate</b></a>: Upon entering battle, the opponent’s Attack lowers one stage. In a Double Battle, both opponents’ Attack are lowered. Pokémon with the Clear Body, Hyper Cutter, or White Smoke ability are unaffected. In a link battle, if both sides switch on the same turn, and first player sends out a Pokémon with Intimidate, the opponent’s Attack will be lowered before the opponent’s Pokémon switches.  </td>"
726,Torracat,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/blaze.shtml""><b>Blaze</b></a>: When HP is below 1/3rd its maximum, power of Fire-type moves is increased by 50%. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/intimidate.shtml""><b>Intimidate</b></a>: Upon entering battle, the opponent’s Attack lowers one stage. In a Double Battle, both opponents’ Attack are lowered. Pokémon with the Clear Body, Hyper Cutter, or White Smoke ability are unaffected. In a link battle, if both sides switch on the same turn, and first player sends out a Pokémon with Intimidate, the opponent’s Attack will be lowered before the opponent’s Pokémon switches.  </td>"
727,Incineroar,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/blaze.shtml""><b>Blaze</b></a>: When HP is below 1/3rd its maximum, power of Fire-type moves is increased by 50%. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/intimidate.shtml""><b>Intimidate</b></a>: Upon entering battle, the opponent’s Attack lowers one stage. In a Double Battle, both opponents’ Attack are lowered. Pokémon with the Clear Body, Hyper Cutter, or White Smoke ability are unaffected. In a link battle, if both sides switch on the same turn, and first player sends out a Pokémon with Intimidate, the opponent’s Attack will be lowered before the opponent’s Pokémon switches.  </td>"
728,Popplio,"<td align=""left"" colspan=""5"" class=""fooinfo"">
<a href=""/abilitydex/torrent.shtml""><b>Torrent</b></a>: When HP is below 1/3rd its maximum, power of Water-type moves is increased by 50%. <br>
<b>Hidden Ability</b> <i>(Available)</i>: <br><a href=""/abilitydex/liquidvoice.shtml""><b>Liquid Voice</b></a>: All sound-based moves become Water-type moves. </td>"
