web-scraper-order,web-scraper-start-url,DexNum,name,form,eggMoveName,eggMoveForm
"1598635809-295","https://www.serebii.net/pokedex-sm/787.shtml","787","Synthesis","","",""
"1598637555-8290","https://www.serebii.net/pokedex-sm/140.shtml","140","","","Confuse Ray",""
"1598637436-7677","https://www.serebii.net/pokedex-sm/181.shtml","181","Heal Bell","","",""
"1598637794-9857","https://www.serebii.net/pokedex-sm/074.shtml","74","Iron Defense","Geodude","",""
"1598637601-8522","https://www.serebii.net/pokedex-sm/127.shtml","127","","","Flail",""
"1598637831-10104","https://www.serebii.net/pokedex-sm/065.shtml","65","","","Knock Off",""
"1598638001-11518","https://www.serebii.net/pokedex-sm/019.shtml","19","Iron Tail","Alola Form","",""
"1598636887-5288","https://www.serebii.net/pokedex-sm/386.shtml","386","Skill Swap","Normal Forme","",""
"1598636876-5178","https://www.serebii.net/pokedex-sm/390.shtml","390","Stealth Rock","","",""
"1598637548-8232","https://www.serebii.net/pokedex-sm/142.shtml","142","Earth Power","","",""
"1598636335-2617","https://www.serebii.net/pokedex-sm/593.shtml","593","Magic Coat","","",""
"1598637130-6406","https://www.serebii.net/pokedex-sm/294.shtml","294","Icy Wind","","",""
"1598635833-418","https://www.serebii.net/pokedex-sm/778.shtml","778","Snatch","","",""
"1598637896-10649","https://www.serebii.net/pokedex-sm/047.shtml","47","","","Endure",""
"1598637739-9481","https://www.serebii.net/pokedex-sm/089.shtml","89","","","Spit Up","Alola Form"
"1598636966-5627","https://www.serebii.net/pokedex-sm/356.shtml","356","Fire Punch","","",""
"1598636263-2355","https://www.serebii.net/pokedex-sm/618.shtml","618","Foul Play","","",""
"1598637254-6931","https://www.serebii.net/pokedex-sm/248.shtml","248","Iron Defense","","",""
"1598637729-9392","https://www.serebii.net/pokedex-sm/092.shtml","92","Ally Switch","","",""
"1598637927-10882","https://www.serebii.net/pokedex-sm/038.shtml","38","Icy Wind","Alola Form","",""
"1598636887-5298","https://www.serebii.net/pokedex-sm/386.shtml","386","Ally Switch","Defense Forme","",""
"1598636480-3274","https://www.serebii.net/pokedex-sm/539.shtml","539","Snore","","",""
"1598635876-618","https://www.serebii.net/pokedex-sm/761.shtml","761","Giga Drain","","",""
"1598636871-5139","https://www.serebii.net/pokedex-sm/392.shtml","392","Gunk Shot","","",""
"1598637743-9509","https://www.serebii.net/pokedex-sm/088.shtml","88","Spite","Alola Form","",""
"1598637430-7658","https://www.serebii.net/pokedex-sm/183.shtml","183","Helping Hand","","",""
"1598636712-4462","https://www.serebii.net/pokedex-sm/453.shtml","453","Gunk Shot","","",""
"1598637790-9846","https://www.serebii.net/pokedex-sm/075.shtml","75","","","Magnet Rise","Alola Form"
"1598637804-9928","https://www.serebii.net/pokedex-sm/071.shtml","71","Knock Off","","",""
"1598637786-9779","https://www.serebii.net/pokedex-sm/076.shtml","76","Stomping Tantrum","Golem","",""
"1598635881-630","https://www.serebii.net/pokedex-sm/760.shtml","760","Snore","","",""
"1598635778-117","https://www.serebii.net/pokedex-sm/800.shtml","800","Gravity","Normal","",""
"1598635934-842","https://www.serebii.net/pokedex-sm/744.shtml","744","Zen Headbutt","","",""
"1598637080-6153","https://www.serebii.net/pokedex-sm/313.shtml","313","Defog","","",""
"1598636187-1970","https://www.serebii.net/pokedex-sm/647.shtml","647","Low Kick","","",""
"1598635994-1061","https://www.serebii.net/pokedex-sm/722.shtml","722","Covet","","",""
"1598637447-7729","https://www.serebii.net/pokedex-sm/177.shtml","177","Magic Room","","",""
"1598637063-6076","https://www.serebii.net/pokedex-sm/320.shtml","320","Hyper Voice","","",""
"1598637757-9611","https://www.serebii.net/pokedex-sm/084.shtml","84","","","Mirror Move",""
"1598636135-1718","https://www.serebii.net/pokedex-sm/668.shtml","668","Snatch","","",""
"1598637739-9463","https://www.serebii.net/pokedex-sm/089.shtml","89","Spite","Alola Form","",""
"1598637790-9810","https://www.serebii.net/pokedex-sm/075.shtml","75","Block","Alola Form","",""
"1598637070-6108","https://www.serebii.net/pokedex-sm/317.shtml","317","Snatch","","",""
"1598637636-8736","https://www.serebii.net/pokedex-sm/117.shtml","117","","","Dragon Rage",""
"1598637444-7715","https://www.serebii.net/pokedex-sm/178.shtml","178","Telekinesis","","",""
"1598636623-3973","https://www.serebii.net/pokedex-sm/487.shtml","487","Spite","Origin Forme","",""
"1598636767-4707","https://www.serebii.net/pokedex-sm/432.shtml","432","Hyper Voice","","",""
"1598637444-7704","https://www.serebii.net/pokedex-sm/178.shtml","178","Foul Play","","",""
"1598636817-4927","https://www.serebii.net/pokedex-sm/413.shtml","413","Signal Beam","Plant Cloak","",""
"1598637945-11102","https://www.serebii.net/pokedex-sm/033.shtml","33","","","Head Smash",""
"1598637355-7329","https://www.serebii.net/pokedex-sm/211.shtml","211","Aqua Tail","","",""
"1598637659-8894","https://www.serebii.net/pokedex-sm/111.shtml","111","Superpower","","",""
"1598636250-2294","https://www.serebii.net/pokedex-sm/623.shtml","623","Telekinesis","","",""
"1598635925-787","https://www.serebii.net/pokedex-sm/746.shtml","746","Helping Hand","","",""
"1598636718-4485","https://www.serebii.net/pokedex-sm/451.shtml","451","Snore","","",""
"1598636684-4336","https://www.serebii.net/pokedex-sm/464.shtml","464","Snore","","",""
"1598638004-11555","https://www.serebii.net/pokedex-sm/018.shtml","18","","","Pursuit",""
"1598636791-4853","https://www.serebii.net/pokedex-sm/423.shtml","423","Water Pulse","","",""
"1598637976-11319","https://www.serebii.net/pokedex-sm/026.shtml","26","Helping Hand","Alola Form","",""
"1598637296-7100","https://www.serebii.net/pokedex-sm/233.shtml","233","Signal Beam","","",""
"1598637997-11475","https://www.serebii.net/pokedex-sm/020.shtml","20","Endeavor","Raticate","",""
"1598637980-11370","https://www.serebii.net/pokedex-sm/025.shtml","25","","","Disarming Voice",""
"1598637587-8465","https://www.serebii.net/pokedex-sm/131.shtml","131","Hyper Voice","","",""
"1598637711-9237","https://www.serebii.net/pokedex-sm/097.shtml","97","Drain Punch","","",""
"1598636280-2414","https://www.serebii.net/pokedex-sm/612.shtml","612","Endeavor","","",""
"1598635937-850","https://www.serebii.net/pokedex-sm/743.shtml","743","Covet","","",""
"1598637892-10614","https://www.serebii.net/pokedex-sm/048.shtml","48","Signal Beam","","",""
"1598636324-2581","https://www.serebii.net/pokedex-sm/597.shtml","597","Magnet Rise","","",""
"1598635867-565","https://www.serebii.net/pokedex-sm/765.shtml","765","Magic Room","","",""
"1598635888-667","https://www.serebii.net/pokedex-sm/757.shtml","757","Helping Hand","","",""
"1598637732-9414","https://www.serebii.net/pokedex-sm/091.shtml","91","","","Barrier",""
"1598636936-5520","https://www.serebii.net/pokedex-sm/368.shtml","368","Signal Beam","","",""
"1598636814-4917","https://www.serebii.net/pokedex-sm/414.shtml","414","Signal Beam","","",""
"1598637226-6780","https://www.serebii.net/pokedex-sm/259.shtml","259","Snore","","",""
"1598637519-8087","https://www.serebii.net/pokedex-sm/150.shtml","150","Gravity","","",""
"1598636450-3156","https://www.serebii.net/pokedex-sm/551.shtml","551","Snore","","",""
"1598636485-3305","https://www.serebii.net/pokedex-sm/537.shtml","537","Drain Punch","","",""
"1598636887-5223","https://www.serebii.net/pokedex-sm/386.shtml","386","Ice Punch","Speed Forme","",""
"1598636715-4481","https://www.serebii.net/pokedex-sm/452.shtml","452","Throat Chop","","",""
"1598636169-1843","https://www.serebii.net/pokedex-sm/654.shtml","654","Shock Wave","","",""
"1598637704-9186","https://www.serebii.net/pokedex-sm/099.shtml","99","Iron Defense","","",""
"1598636508-3412","https://www.serebii.net/pokedex-sm/528.shtml","528","Signal Beam","","",""
"1598636182-1936","https://www.serebii.net/pokedex-sm/649.shtml","649","Telekinesis","","",""
"1598635830-401","https://www.serebii.net/pokedex-sm/779.shtml","779","After You","","",""
"1598637807-9952","https://www.serebii.net/pokedex-sm/070.shtml","70","Knock Off","","",""
"1598636614-3918","https://www.serebii.net/pokedex-sm/490.shtml","490","Icy Wind","","",""
"1598637003-5810","https://www.serebii.net/pokedex-sm/342.shtml","342","Endeavor","","",""
"1598636674-4269","https://www.serebii.net/pokedex-sm/468.shtml","468","Hyper Voice","","",""
"1598635946-896","https://www.serebii.net/pokedex-sm/740.shtml","740","Snore","","",""
"1598637181-6610","https://www.serebii.net/pokedex-sm/276.shtml","276","Snore","","",""
"1598637228-6786","https://www.serebii.net/pokedex-sm/258.shtml","258","Earth Power","","",""
"1598637934-11003","https://www.serebii.net/pokedex-sm/036.shtml","36","","","Stored Power",""
"1598636109-1563","https://www.serebii.net/pokedex-sm/678.shtml","678","Signal Beam","","",""
"1598636490-3329","https://www.serebii.net/pokedex-sm/535.shtml","535","Hyper Voice","","",""
"1598635843-462","https://www.serebii.net/pokedex-sm/774.shtml","774","Snore","","",""
"1598636490-3330","https://www.serebii.net/pokedex-sm/535.shtml","535","Snore","","",""
"1598637303-7152","https://www.serebii.net/pokedex-sm/230.shtml","230","Laser Focus","","",""
"1598637409-7557","https://www.serebii.net/pokedex-sm/191.shtml","191","Seed Bomb","","",""
"1598636429-3057","https://www.serebii.net/pokedex-sm/559.shtml","559","Super Fang","","",""
"1598635864-537","https://www.serebii.net/pokedex-sm/766.shtml","766","Iron Head","","",""
"1598637023-5882","https://www.serebii.net/pokedex-sm/335.shtml","335","Fire Punch","","",""
"1598637463-7815","https://www.serebii.net/pokedex-sm/171.shtml","171","Signal Beam","","",""
"1598636871-5150","https://www.serebii.net/pokedex-sm/392.shtml","392","Laser Focus","","",""
"1598636750-4627","https://www.serebii.net/pokedex-sm/439.shtml","439","Magic Room","","",""
"1598635799-270","https://www.serebii.net/pokedex-sm/791.shtml","791","Knock Off","","",""
"1598637199-6691","https://www.serebii.net/pokedex-sm/269.shtml","269","Laser Focus","","",""
"1598637311-7182","https://www.serebii.net/pokedex-sm/227.shtml","227","Defog","","",""
"1598636169-1852","https://www.serebii.net/pokedex-sm/654.shtml","654","Laser Focus","","",""
"1598637150-6479","https://www.serebii.net/pokedex-sm/287.shtml","287","Water Pulse","","",""
"1598636211-2123","https://www.serebii.net/pokedex-sm/638.shtml","638","Iron Head","","",""
"1598637980-11352","https://www.serebii.net/pokedex-sm/025.shtml","25","Focus Punch","","",""
"1598636024-1195","https://www.serebii.net/pokedex-sm/712.shtml","712","Snore","","",""
"1598637041-5977","https://www.serebii.net/pokedex-sm/328.shtml","328","Superpower","","",""
"1598636388-2850","https://www.serebii.net/pokedex-sm/574.shtml","574","Heal Bell","","",""
"1598636814-4923","https://www.serebii.net/pokedex-sm/414.shtml","414","Defog","","",""
"1598637715-9292","https://www.serebii.net/pokedex-sm/096.shtml","96","","","Psychic Terrain
USUM Only",""
"1598636277-2398","https://www.serebii.net/pokedex-sm/613.shtml","613","Covet","","",""
"1598635762-6","https://www.serebii.net/pokedex-sm/807.shtml","807","Superpower","","",""
"1598637968-11244","https://www.serebii.net/pokedex-sm/028.shtml","28","","","Rock Climb","Normal"
"1598637555-8295","https://www.serebii.net/pokedex-sm/140.shtml","140","","","Foresight",""
"1598636371-2739","https://www.serebii.net/pokedex-sm/580.shtml","580","Liquidation","","",""
"1598636501-3373","https://www.serebii.net/pokedex-sm/531.shtml","531","Fire Punch","","",""
"1598637314-7194","https://www.serebii.net/pokedex-sm/226.shtml","226","Defog","","",""
"1598637341-7278","https://www.serebii.net/pokedex-sm/216.shtml","216","Seed Bomb","","",""
"1598635967-966","https://www.serebii.net/pokedex-sm/732.shtml","732","Snore","","",""
"1598637150-6472","https://www.serebii.net/pokedex-sm/287.shtml","287","Thunder Punch","","",""
"1598637938-11012","https://www.serebii.net/pokedex-sm/035.shtml","35","Ice Punch","","",""
"1598636047-1295","https://www.serebii.net/pokedex-sm/703.shtml","703","Wonder Room","","",""
"1598637972-11279","https://www.serebii.net/pokedex-sm/027.shtml","27","","","Metal Claw","Normal"
"1598637722-9318","https://www.serebii.net/pokedex-sm/094.shtml","94","Snore","","",""
"1598636536-3540","https://www.serebii.net/pokedex-sm/517.shtml","517","Ally Switch","","",""
"1598636298-2492","https://www.serebii.net/pokedex-sm/605.shtml","605","Recycle","","",""
"1598636702-4418","https://www.serebii.net/pokedex-sm/457.shtml","457","Tailwind","","",""
"1598637722-9326","https://www.serebii.net/pokedex-sm/094.shtml","94","Trick","","",""
"1598636319-2560","https://www.serebii.net/pokedex-sm/599.shtml","599","Iron Defense","","",""
"1598636526-3491","https://www.serebii.net/pokedex-sm/521.shtml","521","Uproar","","",""
"1598637115-6338","https://www.serebii.net/pokedex-sm/300.shtml","300","Water Pulse","","",""
"1598636887-5219","https://www.serebii.net/pokedex-sm/386.shtml","386","Thunder Punch","Speed Forme","",""
"1598636887-5259","https://www.serebii.net/pokedex-sm/386.shtml","386","Focus Punch","Speed Forme","",""
"1598637463-7821","https://www.serebii.net/pokedex-sm/171.shtml","171","Shock Wave","","",""
"1598637768-9660","https://www.serebii.net/pokedex-sm/081.shtml","81","Electroweb","","",""
"1598637014-5837","https://www.serebii.net/pokedex-sm/338.shtml","338","Earth Power","","",""
"1598637025-5896","https://www.serebii.net/pokedex-sm/334.shtml","334","Dragon Pulse","","",""
"1598636057-1356","https://www.serebii.net/pokedex-sm/699.shtml","699","Outrage","","",""
"1598637054-6053","https://www.serebii.net/pokedex-sm/323.shtml","323","Snore","","",""
"1598637194-6672","https://www.serebii.net/pokedex-sm/271.shtml","271","Synthesis","","",""
"1598636871-5138","https://www.serebii.net/pokedex-sm/392.shtml","392","Low Kick","","",""
"1598637138-6437","https://www.serebii.net/pokedex-sm/291.shtml","291","Defog","","",""
"1598637376-7426","https://www.serebii.net/pokedex-sm/203.shtml","203","Uproar","","",""
"1598637834-10146","https://www.serebii.net/pokedex-sm/064.shtml","64","","","Skill Swap",""
"1598635833-409","https://www.serebii.net/pokedex-sm/778.shtml","778","Last Resort","","",""
"1598637682-9059","https://www.serebii.net/pokedex-sm/105.shtml","105","Stomping Tantrum","Marowak","",""
"1598637173-6585","https://www.serebii.net/pokedex-sm/279.shtml","279","Snore","","",""
"1598636785-4819","https://www.serebii.net/pokedex-sm/425.shtml","425","Shock Wave","","",""
"1598637516-8059","https://www.serebii.net/pokedex-sm/151.shtml","151","Gastro Acid","","",""
"1598637212-6712","https://www.serebii.net/pokedex-sm/264.shtml","264","Gunk Shot","","",""
"1598636218-2161","https://www.serebii.net/pokedex-sm/635.shtml","635","Tailwind","","",""
"1598638001-11525","https://www.serebii.net/pokedex-sm/019.shtml","19","Snatch","Alola Form","",""
"1598636354-2684","https://www.serebii.net/pokedex-sm/586.shtml","586","Snore","","",""
"1598637096-6218","https://www.serebii.net/pokedex-sm/307.shtml","307","Drain Punch","","",""
"1598637441-7699","https://www.serebii.net/pokedex-sm/179.shtml","179","Heal Bell","","",""
"1598637980-11355","https://www.serebii.net/pokedex-sm/025.shtml","25","Laser Focus","","",""
"1598637704-9190","https://www.serebii.net/pokedex-sm/099.shtml","99","Knock Off","","",""
"1598637094-6197","https://www.serebii.net/pokedex-sm/308.shtml","308","Snore","","",""
"1598636442-3116","https://www.serebii.net/pokedex-sm/554.shtml","554","Snore","","",""
"1598637896-10651","https://www.serebii.net/pokedex-sm/047.shtml","47","","","Leech Seed",""
"1598637794-9869","https://www.serebii.net/pokedex-sm/074.shtml","74","","","Mega Punch","Normal"
"1598637916-10769","https://www.serebii.net/pokedex-sm/041.shtml","41","","","Quick Attack",""
"1598636218-2162","https://www.serebii.net/pokedex-sm/635.shtml","635","Shock Wave","","",""
"1598637831-10102","https://www.serebii.net/pokedex-sm/065.shtml","65","","","Encore",""
"1598637422-7613","https://www.serebii.net/pokedex-sm/186.shtml","186","Focus Punch","","",""
"1598636292-2458","https://www.serebii.net/pokedex-sm/607.shtml","607","Shock Wave","","",""
"1598637804-9926","https://www.serebii.net/pokedex-sm/071.shtml","71","Bind","","",""
"1598636996-5772","https://www.serebii.net/pokedex-sm/345.shtml","345","Gastro Acid","","",""
"1598637827-10058","https://www.serebii.net/pokedex-sm/066.shtml","66","Snore","","",""
"1598637494-7951","https://www.serebii.net/pokedex-sm/159.shtml","159","Superpower","","",""
"1598636907-5410","https://www.serebii.net/pokedex-sm/379.shtml","379","Iron Head","","",""
"1598636659-4199","https://www.serebii.net/pokedex-sm/474.shtml","474","Icy Wind","","",""
"1598637336-7258","https://www.serebii.net/pokedex-sm/218.shtml","218","Heat Wave","","",""
"1598636422-3021","https://www.serebii.net/pokedex-sm/562.shtml","562","Ally Switch","","",""
